unnamed:_0_level_0_rk,player,team,market_value,unnamed:_2_level_0_nation,position,age,unnamed:_6_level_0_born,playing_time_mp,playing_time_starts,minutes,nineties,goals,assists,g+a,g-pk,pk,pkatt,crdy_x,crdr_x,xg,npxg,xag,npxg+xag,progression_prgc,progression_prgp,progression_prgr,goals_per90,assists_per90,per_90_minutes_g+a,per_90_minutes_g-pk,per_90_minutes_g+a-pk,xg_per90,xag_per90,per_90_minutes_xg+xag,per_90_minutes_npxg,per_90_minutes_npxg+xag,unnamed:_36_level_0_matches,gls,sh,sot,sotpct,sh_90,sot_90,g_sh,g_sot,dist,fk,pk.1,pkatt.1,xg_alt,npxg_y,npxg_sh,g-xg,np:g-xg,total_cmp,total_att,total_cmppct,total_totdist,total_prgdist,short_cmp,short_att,short_cmppct,medium_cmp,medium_att,medium_cmppct,long_cmp,long_att,long_cmppct,xa,a-xag,tackles_tkl,tackles_tklw,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenges_tkl,challenges_att,challenges_tklpct,challenges_lost,blocks_blocks,blocks_sh,blocks_pass,touches_touches,touches_def_pen,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen,touches_live,take-ons_att,take-ons_succ,take-ons_succpct,take-ons_tkld,take-ons_tkldpct,carries_carries,carries_totdist,carries_prgdist,carries_prgc,carries_1_3,carries_cpa,carries_mis,carries_dis,receiving_rec,receiving_prgr,crdy_y,crdr_y,2crdy,fls,fld,off,crs,int,tklw,pkwon,pkcon,og,recov,aerial_duels_won,aerial_duels_lost,aerial_duels_wonpct,season,crdy,crdr,xg_xag_total,position_primary,position_group,age_squared,log_market_value,psi,season_year,long_cmp_rate,predicted_value,value_gap,age_multiplier,future_value,value_gap_future,youth_safety_penalty,pass_completion_rate,psxg,aerial_duels_wonpct_pct,take-ons_succpct_pct,xg_per90_pct,medium_cmppct_pct,touches_def_pen_pct,carries_prgdist_pct,sh_pct,goals_per90_pct,long_cmppct_pct,progression_prgr_pct,progression_prgp_pct,total_cmppct_pct,xag_per90_pct,assists_per90_pct,short_cmppct_pct,long_cmp_rate_pct,blocks_blocks_pct,tackles_tkl_pct,int_pct,predicted_value_new,team_fit_score,ranking_score
103,Leon Chiwome,Wolves,1.0,eng ENG,FW,17.0,2006.0,3,2,174,1.9,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0.0,0.1,1,2,7,0.0,0.0,0.0,0.0,0.0,0.0517241379310344,0.0,0.05,0.05,0.05,Matches,0,2,0,0.0,1.03,0.0,0.0,,11.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1,19,22,86.4,244,59,12,13,92.3,6,6,100.0,1,1,1.0,0.0,0.0,2,1,0,1,1,1,2,50.0,1,3,1,2,39,0.002365930599369,5,25,10,4,39,0,0,0.0,0,,16,86,50,1,0,1,3,2,18,7,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,6.0,25.0,2023-24,,,0.1,FW,Forward,289.0,0.6931471805599453,0.0001200136711705,2023,1.0,3.0308550833890697,15.0,1.3,3.7885688542363374,2.7885688542363374,-5,86.4,0.1,,0.0903225806451612,0.1709677419354838,,,,0.2193548387096774,0.1903225806451612,,0.2016129032258064,,,0.1032258064516129,,,,,,,3.0308550833890697,,
149,Matt Doherty,Wolves,3.0,ie IRL,"DF,MF",31.0,1992.0,30,9,1150,12.8,1,0,1,1,0,0,2.0,0.0,0.8,0.8,1.3,2.2,12,31,64,0.0782608695652174,0.0,0.08,0.08,0.08,0.0626086956521739,0.1017391304347826,0.17,0.07,0.17,Matches,1,9,3,33.3,0.7,0.23,0.11,0.33,10.8,0,0,0,0.8,0.8,0.09,0.2,0.2,515,653,78.9,7798,2105,296,348,85.1,174,212,82.1,31,55,0.564,0.9,-1.3,31,18,17,10,4,12,23,52.2,11,15,5,10,811,0.0473186119873817,274,336,205,31,811,14,6,42.9,7,50.0,325,1293,597,12,8,3,17,6,481,64,2.0,0.0,0.0,13.0,11.0,5.0,13.0,7.0,18.0,0.0,0.0,0.0,65.0,38.0,33.0,53.5,2023-24,,,2.1,DF,Defender,961.0,1.3862943611198906,0.1492703372314499,2023,0.5636363636363636,10.930463429051926,2.767918857067368,0.8,9.290893914694136,6.290893914694136,0,78.9,0.8,0.5945205479452055,,,,,0.3534246575342465,,,,,0.4342465753424657,,,,,,0.4726027397260274,0.6506849315068494,0.4493150684931506,10.930463429051926,,
193,Nathan Fraser,Wolves,1.0,ie IRL,FW,18.0,2005.0,7,1,186,2.1,0,0,0,0,0,0,1.0,0.0,0.3,0.3,0.1,0.4,1,2,21,0.0,0.0,0.0,0.0,0.0,0.1451612903225806,0.0483870967741935,0.19,0.16,0.19,Matches,0,3,2,66.7,1.45,0.97,0.0,0.0,16.6,0,0,0,0.3,0.3,0.11,-0.3,-0.3,33,42,78.6,380,45,24,27,88.9,7,10,70.0,0,0,0.0,0.1,-0.1,5,2,2,1,2,1,3,33.3,2,2,1,1,62,0.0031545741324921,10,28,25,5,62,0,0,0.0,0,,32,88,22,1,1,1,4,2,39,21,1.0,0.0,0.0,5.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,8.0,3.0,9.0,25.0,2023-24,,,0.4,FW,Forward,324.0,0.6931471805599453,0.0004116597968107,2023,0.0,5.439471058725257,16.428571428571427,1.3,6.799338823406571,5.799338823406571,-5,78.6,0.3,,0.0903225806451612,0.3290322580645161,,,,0.2532258064516129,0.1903225806451612,,0.3209677419354839,,,0.2806451612903226,,,,,,,5.439471058725257,,
477,Pablo Sarabia,Wolves,10.0,es ESP,"MF,FW",31.0,1992.0,30,20,1745,19.4,4,7,11,2,2,2,5.0,0.0,5.5,3.9,5.9,9.8,41,109,137,0.2063037249283667,0.3610315186246418,0.57,0.1,0.46,0.2836676217765043,0.304297994269341,0.59,0.2,0.5,Matches,4,44,16,36.4,2.27,0.83,0.05,0.13,19.1,7,2,2,5.5,3.9,0.09,-1.5,-1.9,684,976,70.1,11034,3731,377,439,85.9,195,263,74.1,73,168,0.435,4.9,1.1,20,13,8,8,4,12,36,33.3,24,17,1,16,1172,0.0102523659305993,137,552,495,55,1170,43,17,39.5,22,51.2,687,3304,1501,41,52,9,41,23,822,137,5.0,0.0,0.0,21.0,25.0,9.0,131.0,10.0,13.0,0.0,0.0,0.0,90.0,7.0,21.0,25.0,2023-24,,,11.4,MF,Midfielder,961.0,2.3978952727983707,0.0023016490082483,2023,0.4345238095238095,35.63566386960612,3.2114235015329164,0.8,30.290314289165202,20.290314289165202,0,70.1,5.5,,0.3928571428571428,0.9085714285714286,,,,,0.8485714285714285,,0.9171428571428571,,,0.9571428571428572,0.9571428571428572,,,,,,35.63566386960612,,
82,Santiago Bueno,Wolves,8.0,uy URU,DF,24.0,1998.0,12,9,822,9.1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.1,0.1,3,11,2,0.0,0.0,0.0,0.0,0.0,0.0,0.010948905109489,0.01,0.0,0.01,Matches,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,426,480,88.8,7158,2158,177,192,92.2,223,237,94.1,18,37,0.486,0.0,-0.1,13,7,5,7,1,5,11,45.5,6,22,12,10,566,0.0607255520504731,301,250,18,1,566,1,1,100.0,0,0.0,330,1726,988,3,5,0,1,2,400,2,1.0,0.0,0.0,10.0,5.0,0.0,2.0,6.0,7.0,0.0,0.0,0.0,30.0,15.0,26.0,36.6,2023-24,,,0.1,DF,Defender,576.0,2.19722457733622,0.0897942287697996,2023,0.4864864864864865,8.68788046748666,4.648073528026934,1.1,9.122274490860994,1.1222744908609936,-5,88.8,0.0,0.3780821917808219,,,,,0.4958904109589041,,,,,0.247945205479452,,,,,,0.6397260273972603,0.363013698630137,0.4246575342465753,8.68788046748666,,
102,Tawanda Chirewa,Wolves,0.5,zw ZIM,"MF,FW",19.0,2003.0,8,1,145,1.6,0,0,0,0,0,0,1.0,0.0,0.2,0.2,0.0,0.2,1,7,8,0.0,0.0,0.0,0.0,0.0,0.1241379310344827,0.0,0.12,0.1,0.12,Matches,0,3,1,33.3,1.86,0.62,0.0,0.0,21.0,0,0,0,0.2,0.2,0.05,-0.2,-0.2,46,58,79.3,664,151,29,31,93.5,14,18,77.8,2,3,0.667,0.1,0.0,7,3,3,3,1,2,3,66.7,1,0,0,0,86,0.001577287066246,17,44,26,5,86,3,1,33.3,2,66.7,49,189,55,1,2,1,7,3,62,8,1.0,0.0,0.0,4.0,2.0,1.0,4.0,1.0,3.0,0.0,0.0,0.0,3.0,1.0,3.0,25.0,2023-24,,,0.2,MF,Midfielder,361.0,0.4054651081081644,0.0,2023,0.6666666666666666,9.096474380602949,5.722325849609295,1.3,11.370592975753686,10.870592975753686,-5,79.3,0.2,,0.2914285714285714,0.6514285714285715,,,,,0.2542857142857143,,0.3285714285714285,,,0.1142857142857142,0.2557142857142857,,,,,,9.096474380602949,,
156,Tommy Doyle,Wolves,10.0,eng ENG,MF,21.0,2001.0,26,11,1222,13.6,0,0,0,0,0,0,2.0,0.0,0.4,0.4,0.4,0.9,21,81,17,0.0,0.0,0.0,0.0,0.0,0.0294599018003273,0.0294599018003273,0.06,0.03,0.06,Matches,0,14,3,21.4,1.03,0.22,0.0,0.0,26.2,2,0,0,0.4,0.4,0.03,-0.4,-0.4,801,955,83.9,15164,4208,309,331,93.4,361,399,90.5,106,178,0.596,0.9,-0.4,26,13,11,10,5,14,23,60.9,9,22,9,13,1061,0.0315457413249211,265,620,182,6,1061,3,1,33.3,1,33.3,637,3091,1408,21,17,2,7,7,766,17,2.0,0.0,0.0,11.0,4.0,0.0,28.0,12.0,13.0,0.0,0.0,0.0,93.0,0.0,4.0,0.0,2023-24,,,0.8,MF,Midfielder,441.0,2.3978952727983707,6.835475870269835e-05,2023,0.5955056179775281,11.151172425963882,4.443496989122719,1.2,13.938965532454851,3.9389655324548514,0,83.9,0.4,,0.2914285714285714,0.3257142857142857,,,,,0.2542857142857143,,0.4571428571428571,,,0.3,0.2557142857142857,,,,,,11.151172425963882,,
97,Jonny Castro,Wolves,5.0,es ESP,MF,29.0,1994.0,1,0,5,0.1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0.0,1,1,1,0,2,0.000788643533123,1,1,0,0,2,0,0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,,,0.0,MF,Midfielder,841.0,1.791759469228055,0.0,2023,0.0,4.406139254371646,1.9734207672498252,0.9,4.185832291653064,-0.8141677083469361,-5,0.0,0.0,,0.0957142857142857,0.1142857142857142,,,,,0.2542857142857143,,0.0671428571428571,,,0.1142857142857142,0.2557142857142857,,,,,,4.406139254371646,,
425,Aaron Ramsdale,Southampton,16.0,eng ENG,GK,26.0,1998.0,30,30,2700,30.0,0,0,0,0,0,0,,,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,774,1223,63.3,21949,16992,209,210,99.5,302,313,96.5,257,686,0.375,0.1,0.0,0,0,0,0,0,0,3,0.0,3,0,0,0,1314,0.7460567823343849,1286,32,0,0,1314,0,0,0.0,0,,786,4017,2349,0,0,0,3,0,702,0,,,,,,,,0.0,,,,,,,,0.0,2024-25,2.0,0.0,0.0,GK,Goalkeeper,676.0,2.833213344056216,0.8102038209449411,2024,0.3746355685131195,15.88579821458458,10.428571428571429,1.0,16.68008812531381,0.6800881253138087,0,63.3,0.0,,,,0.1776315789473684,0.8289473684210527,,,,0.2828947368421052,,,0.2828947368421052,,,0.5131578947368421,0.2763157894736842,,,,15.88579821458458,,
543,Aaron Wan-Bissaka,West Ham,24.0,cd COD,DF,26.0,1997.0,36,35,3154,35.0,2,5,7,2,0,0,,,1.2,1.2,3.5,4.7,110,149,167,0.0570703868103994,0.1426759670259987,0.2,0.06,0.2,0.0342422320862396,0.0998731769181991,0.14,0.03,0.14,Matches,2,16,5,31.3,0.46,0.14,0.13,0.4,15.1,0,0,0,1.2,1.2,0.07,0.8,0.8,1472,1815,81.1,20696,7523,953,1056,90.2,449,550,81.6,48,105,0.457,2.8,1.5,70,49,33,32,5,23,32,71.9,9,37,11,26,2256,0.1159305993690851,682,969,637,48,2256,122,64,52.5,43,35.2,1092,6700,3661,110,65,15,35,22,1322,167,,,,,,,,0.0,,,,,,,,0.0,2024-25,1.0,0.0,4.7,DF,Defender,676.0,3.218875824868201,0.2312530094932825,2024,0.4571428571428571,39.42732907445912,4.244315748615293,1.0,41.398695528182074,17.398695528182074,0,81.1,1.2,0.1534246575342465,,,,,0.9424657534246575,,,,,0.96986301369863,,,,,,0.8547945205479452,0.978082191780822,0.1547945205479452,39.42732907445912,,
284,Abdukodir Khusanov,Manchester City,35.0,uz UZB,DF,20.0,2004.0,6,6,503,5.6,0,0,0,0,0,0,,,0.0,0.0,0.1,0.1,1,25,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0178926441351888,0.02,0.0,0.02,Matches,0,1,0,0.0,0.18,0.0,0.0,,23.9,0,0,0,0.0,0.0,0.02,0.0,0.0,360,395,91.1,6126,1976,160,169,94.7,191,197,97.0,6,23,0.261,0.1,-0.1,5,4,4,1,0,2,3,66.7,1,5,4,1,445,0.0354889589905362,205,211,31,1,445,2,0,0.0,2,100.0,274,1155,435,1,1,0,2,1,332,2,,,,,,,,0.0,,,,,,,,0.0,2024-25,1.0,0.0,0.1,DF,Defender,400.0,3.58351893845611,0.0216558002201067,2024,0.2608695652173913,10.3463879032757,-16.864223124923193,1.3,12.932984879094624,-22.067015120905374,-5,91.1,0.0,0.1534246575342465,,,,,0.3054794520547945,,,,,0.384931506849315,,,,,,0.2424657534246575,0.2,0.1547945205479452,10.3463879032757,,
177,Abdul Fatawu Issahaku,Leicester City,28.0,gh GHA,FW,20.0,2004.0,11,6,579,6.4,0,2,2,0,0,0,,,0.4,0.4,1.6,2.0,42,17,60,0.0,0.310880829015544,0.31,0.0,0.31,0.0621761658031088,0.2487046632124352,0.31,0.06,0.31,Matches,0,13,5,38.5,2.02,0.78,0.0,0.0,31.2,0,0,0,0.4,0.4,0.03,-0.4,-0.4,123,197,62.4,2150,601,59,81,72.8,45,59,76.3,16,33,0.485,1.4,0.4,21,15,13,2,6,11,19,57.9,8,7,0,7,326,0.0149842271293375,73,114,157,26,326,69,29,42.0,28,40.6,217,1869,1055,42,24,15,18,12,216,60,,,,,,,,0.0,,,,,,,,0.0,2024-25,0.0,0.0,2.0,FW,Forward,400.0,3.367295829986474,0.0005289721741402,2024,0.4848484848484848,12.303832456925228,1.1428571428571423,1.3,15.379790571156535,-12.620209428843465,-5,62.4,0.4,,0.6161290322580645,0.1806451612903225,,,,0.4354838709677419,0.1903225806451612,,0.5483870967741935,,,0.864516129032258,,,,,,,12.303832456925228,,
299,Adam Lallana,Southampton,0.75,eng ENG,MF,36.0,1988.0,14,5,361,4.0,0,2,2,0,0,0,,,0.2,0.2,0.9,1.1,6,24,10,0.0,0.4986149584487535,0.5,0.0,0.5,0.0498614958448753,0.224376731301939,0.27,0.04,0.27,Matches,0,3,0,0.0,0.75,0.0,0.0,,18.1,0,0,0,0.2,0.2,0.06,-0.2,-0.2,221,260,85.0,2891,980,147,165,89.1,61,67,91.0,4,9,0.444,0.5,1.1,8,5,4,4,0,2,12,16.7,10,4,1,3,318,0.0149842271293375,91,155,73,6,318,12,5,41.7,5,41.7,178,831,366,6,8,0,10,6,245,10,,,,,,,,0.0,,,,,,,,0.0,2024-25,4.0,0.0,1.1,MF,Midfielder,1296.0,0.5596157879354227,0.002063171311037,2024,0.4444444444444444,15.402990720002773,15.125327736272569,0.8,13.092542112002358,12.342542112002358,-5,85.0,0.2,,0.4471428571428571,0.3942857142857143,,,,,0.2542857142857143,,0.3685714285714285,,,0.8914285714285715,0.98,,,,,,15.402990720002773,,
216,Albert Gronbaek,Southampton,11.0,dk DEN,"FW,MF",23.0,2001.0,4,2,143,1.6,0,0,0,0,0,0,,,0.1,0.1,0.0,0.1,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0629370629370629,0.0,0.08,0.07,0.08,Matches,0,2,0,0.0,1.26,0.0,0.0,,22.4,0,0,0,0.1,0.1,0.06,-0.1,-0.1,13,18,72.2,135,43,9,11,81.8,2,4,50.0,0,0,0.0,0.0,0.0,4,1,1,1,2,3,10,30.0,7,1,1,0,38,0.001577287066246,9,14,15,2,38,4,0,0.0,4,100.0,18,79,15,1,0,1,5,4,21,3,,,,,,,,0.0,,,,,,,,0.0,2024-25,0.0,0.0,0.1,FW,Forward,529.0,2.4849066497880004,0.0001460306208648,2024,0.0,2.809567322597302,4.142857142857142,1.1,3.231002420986897,-7.768997579013103,-5,72.2,0.1,,0.0903225806451612,0.1838709677419354,,,,0.2193548387096774,0.1903225806451612,,0.1612903225806451,,,0.1032258064516129,,,,,,,2.809567322597302,,
254,Alex Iwobi,Fulham,28.0,ng NGA,"FW,MF",28.0,1996.0,38,35,2981,33.1,9,6,15,9,0,0,,,4.7,4.7,7.0,11.8,144,213,246,0.2717208990271721,0.1811472660181147,0.45,0.27,0.45,0.1418986917141898,0.2113384770211338,0.36,0.14,0.36,Matches,9,68,29,42.6,2.05,0.88,0.13,0.31,18.3,0,0,0,4.7,4.7,0.07,4.3,4.3,1150,1532,75.1,19530,5723,582,671,86.7,448,574,78.0,98,184,0.533,7.0,-1.0,44,25,14,21,9,22,34,64.7,12,26,1,25,1861,0.0260252365930599,244,748,895,116,1861,97,48,49.5,42,43.3,1312,8012,4367,144,105,37,62,40,1447,246,,,,,,,,0.0,,,,,,,,0.0,2024-25,1.0,0.0,11.7,FW,Forward,784.0,3.367295829986474,0.001706923727034,2024,0.532608695652174,46.706182033132244,3.428571428571427,1.0,44.37087293147563,16.37087293147563,0,75.1,4.7,,0.7290322580645161,0.3161290322580645,,,,0.9096774193548388,0.6612903225806451,,0.95,,,0.7967741935483871,,,,,,,46.706182033132244,,
407,Alex Palmer,Ipswich Town,1.0,eng ENG,GK,27.0,1996.0,13,13,1170,13.0,0,0,0,0,0,0,,,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,299,423,70.7,8545,6103,60,62,96.8,142,142,100.0,96,218,0.44,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,470,0.3123028391167192,461,10,0,0,470,0,0,0.0,0,,210,1205,750,0,0,0,2,0,170,0,,,,,,,,0.0,,,,,,,,0.0,2024-25,2.0,0.0,0.0,GK,Goalkeeper,729.0,0.6931471805599453,0.5072893269577082,2024,0.4403669724770642,1.591047536683625,6.785714285714286,1.0,1.5114951598494437,0.5114951598494437,0,70.7,0.0,,,,0.9144736842105264,0.5,,,,0.5921052631578947,,,0.5263157894736842,,,0.1184210526315789,0.5921052631578947,,,,1.591047536683625,,
146,Alfie Dorrington,Tottenham,0.7,eng ENG,DF,19.0,2005.0,1,0,14,0.2,0,0,0,0,0,0,,,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,15,16,93.8,304,39,6,7,85.7,7,7,100.0,2,2,1.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,16,0.0,11,5,0,0,16,0,0,0.0,0,,12,61,26,0,0,0,0,0,13,0,,,,,,,,0.0,,,,,,,,0.0,2024-25,0.0,0.0,0.0,DF,Defender,361.0,0.5306282510621704,0.0,2024,1.0,7.044502321087209,16.25602058578353,1.3,8.805627901359012,8.105627901359012,-5,93.8,0.0,0.1534246575342465,,,,,0.0821917808219178,,,,,0.0383561643835616,,,,,,0.0534246575342465,0.0356164383561643,0.1547945205479452,7.044502321087209,,
421,Alfie Pond,Wolves,0.25,eng ENG,DF,20.0,2004.0,1,0,1,0.0,0,0,0,0,0,0,,,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,1,1,100.0,23,0,0,0,0.0,1,1,100.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,1,0.0,0,1,0,0,1,0,0,0.0,0,,1,2,2,0,0,0,0,0,1,0,,,,,,,,0.0,,,,,,,,0.0,2024-25,0.0,0.0,0.0,DF,Defender,400.0,0.2231435513142097,0.0,2024,0.0,6.8672561218564,14.832588326694882,1.3,8.5840701523205,8.3340701523205,-5,100.0,0.0,0.1534246575342465,,,,,0.0438356164383561,,,,,0.0383561643835616,,,,,,0.0534246575342465,0.0356164383561643,0.1547945205479452,6.8672561218564,,
227,Ali Al Hamadi,Ipswich Town,1.5,iq IRQ,FW,22.0,2002.0,11,0,134,1.5,0,0,0,0,0,0,,,0.4,0.4,0.1,0.4,4,3,14,0.0,0.0,0.0,0.0,0.0,0.2686567164179104,0.0671641791044776,0.28,0.24,0.28,Matches,0,4,0,0.0,2.69,0.0,0.0,,15.7,0,0,0,0.4,0.4,0.09,-0.4,-0.4,25,30,83.3,278,29,20,23,87.0,5,7,71.4,0,0,0.0,0.0,-0.1,1,0,0,0,1,0,2,0.0,2,0,0,0,53,0.001577287066246,6,20,30,9,53,7,4,57.1,3,42.9,29,187,111,4,3,4,7,4,36,14,,,,,,,,0.0,,,,,,,,0.0,2024-25,3.0,0.0,0.5,FW,Forward,484.0,0.9162907318741552,0.000727247022317,2024,0.0,5.566101788868604,17.785714285714285,1.2,6.401017057198894,4.901017057198894,-5,83.3,0.4,,0.8758064516129033,0.5774193548387097,,,,0.2774193548387096,0.1903225806451612,,0.2580645161290322,,,0.3596774193548387,,,,,,,5.566101788868604,,
49,Altay Bayindir,Manchester Utd,16.0,tr TUR,GK,26.0,1998.0,4,4,360,4.0,0,0,0,0,0,0,,,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,92,152,60.5,2444,1386,13,13,100.0,52,55,94.5,26,81,0.321,0.0,0.0,0,0,0,0,0,0,1,0.0,1,0,0,0,168,0.1143533123028391,166,2,0,0,168,0,0,0.0,0,,110,432,196,0,0,0,0,0,103,0,,,,,,,,0.0,,,,,,,,0.0,2024-25,0.0,0.0,0.0,GK,Goalkeeper,676.0,2.833213344056216,0.3691059717060889,2024,0.3209876543209876,13.686540173564863,-10.785714285714285,1.0,14.370867182243106,-1.6291328177568936,-5,60.5,0.0,,,,0.0789473684210526,0.3026315789473684,,,,0.131578947368421,,,0.1973684210526315,,,0.7828947368421053,0.131578947368421,,,,13.686540173564863,,
398,Amadou Onana,Aston Villa,50.0,be BEL,MF,22.0,2001.0,26,20,1617,18.0,3,0,3,3,0,0,,,2.1,2.1,0.7,2.8,29,75,16,0.1669758812615955,0.0,0.17,0.17,0.17,0.1168831168831168,0.0389610389610389,0.16,0.12,0.16,Matches,3,17,6,35.3,0.95,0.33,0.18,0.5,14.7,0,0,0,2.1,2.1,0.12,0.9,0.9,703,802,87.7,11058,2897,365,393,92.9,290,325,89.2,34,48,0.708,0.8,-0.7,55,30,23,26,6,16,29,55.2,13,16,7,9,998,0.055993690851735,269,586,159,23,998,20,14,70.0,3,15.0,553,2931,1577,29,25,1,11,9,671,16,,,,,,,,0.0,,,,,,,,0.0,2024-25,4.0,0.0,2.8,MF,Midfielder,484.0,3.9318256327243257,0.0004778280859591,2024,0.7083333333333334,21.648912768678368,-24.214303547813124,1.2,24.896249683980123,-25.103750316019877,0,87.7,2.1,,0.9285714285714286,0.6371428571428571,,,,,0.7728571428571429,,0.4485714285714285,,,0.3457142857142857,0.2557142857142857,,,,,,21.648912768678368,,
27,Andre,Wolves,28.0,br BRA,MF,23.0,2001.0,33,31,2472,27.5,0,0,0,0,0,0,,,0.4,0.4,0.8,1.3,10,109,11,0.0,0.0,0.0,0.0,0.0,0.0145631067961165,0.029126213592233,0.05,0.02,0.05,Matches,0,10,1,10.0,0.36,0.04,0.0,0.0,25.5,0,0,0,0.4,0.4,0.04,-0.4,-0.4,1247,1342,92.9,19660,5471,646,677,95.4,475,500,95.0,80,98,0.816,0.7,-0.8,91,55,41,41,9,37,63,58.7,26,42,8,34,1623,0.0701892744479495,439,1046,155,3,1623,32,16,50.0,12,37.5,912,3764,1688,10,17,0,30,21,1093,11,,,,,,,,0.0,,,,,,,,0.0,2024-25,7.0,0.0,1.2000000000000002,MF,Midfielder,529.0,3.367295829986474,6.758051386302377e-05,2024,0.8163265306122449,13.137359942160993,-1.7602678816708632,1.1,15.10796393348514,-12.89203606651486,0,92.9,0.4,,0.6542857142857142,0.26,,,,,0.2542857142857143,,0.3957142857142857,,,0.2971428571428571,0.2557142857142857,,,,,,13.137359942160993,,
195,Andres Garcia,Aston Villa,7.0,es ESP,"DF,MF",21.0,2003.0,7,5,318,3.5,0,0,0,0,0,0,,,0.0,0.0,0.2,0.2,26,15,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0566037735849056,0.06,0.01,0.06,Matches,0,2,0,0.0,0.57,0.0,0.0,,26.6,0,0,0,0.0,0.0,0.02,0.0,0.0,174,201,86.6,2725,577,89,96,92.7,74,82,90.2,7,13,0.538,0.4,-0.2,9,5,5,3,1,4,8,50.0,4,2,0,2,256,0.0063091482649842,38,108,112,2,256,18,5,27.8,12,66.7,159,1262,673,26,13,2,10,6,168,28,,,,,,,,0.0,,,,,,,,0.0,2024-25,0.0,0.0,0.2,DF,Defender,441.0,2.079441541679836,0.0278431717115657,2024,0.5384615384615384,13.186787929745837,7.738455388230481,1.2,16.483484912182295,9.483484912182295,-5,86.6,0.0,0.1534246575342465,,,,,0.3917808219178082,,,,,0.3041095890410959,,,,,,0.1630136986301369,0.2835616438356164,0.1547945205479452,13.186787929745837,,
323,Edmond-Paris Maghoma,Brentford,0.8,eng ENG,"MF,FW",23.0,2001.0,8,0,119,1.3,0,0,0,0,0,0,,,0.1,0.1,0.1,0.2,4,13,4,0.0,0.0,0.0,0.0,0.0,0.0756302521008403,0.0756302521008403,0.17,0.09,0.17,Matches,0,1,0,0.0,0.76,0.0,0.0,,23.8,0,0,0,0.1,0.1,0.12,-0.1,-0.1,76,84,90.5,1259,343,38,40,95.0,29,31,93.5,6,7,0.8570000000000001,0.0,-0.1,2,1,0,2,0,1,3,33.3,2,2,2,0,101,0.001577287066246,18,58,27,4,101,4,3,75.0,1,25.0,68,414,221,4,3,1,2,0,75,4,,,,,,,,0.0,,,,,,,,0.0,2024-25,0.0,0.0,0.2,MF,Midfielder,529.0,0.5877866649021191,0.0001754821746527,2024,0.8571428571428571,11.71753647992318,8.044580553738216,1.1,13.475166951911655,12.675166951911654,-5,90.5,0.1,,0.9557142857142856,0.5,,,,,0.2542857142857143,,0.2614285714285714,,,0.5085714285714286,0.2557142857142857,,,,,,11.71753647992318,,
